priceDate,itemName,state,mandiName,arrivals,unitArrivals,variety,minPrice,maxPrice,modalPrice,priceUnit
2013-06-24,Potato,NCT of Delhi,Azadpur,70.1,Tonnes,Potato,800,1800,1200,Rs/Quintal
2013-06-25,Potato,NCT of Delhi,Azadpur,1562.1,Tonnes,Potato,700,1700,1186,Rs/Quintal
2013-06-26,Potato,NCT of Delhi,Azadpur,1233.6,Tonnes,Potato,700,1700,1186,Rs/Quintal
2013-06-27,Potato,NCT of Delhi,Azadpur,1009.8,Tonnes,Potato,700,1700,1120,Rs/Quintal
2013-06-28,Potato,NCT of Delhi,Azadpur,928.5,Tonnes,Potato,700,1700,1180,Rs/Quintal
2013-06-29,Potato,NCT of Delhi,Azadpur,1126,Tonnes,Potato,700,1700,1180,Rs/Quintal
2013-07-01,Potato,NCT of Delhi,Azadpur,180.6,Tonnes,Potato,700,1800,1234,Rs/Quintal
2013-07-02,Potato,NCT of Delhi,Azadpur,1584.9,Tonnes,Potato,700,1800,1244,Rs/Quintal
2013-07-03,Potato,NCT of Delhi,Azadpur,1136.3,Tonnes,Potato,700,1800,1216,Rs/Quintal
2013-07-04,Potato,NCT of Delhi,Azadpur,871.7,Tonnes,Potato,840,1800,1196,Rs/Quintal
2013-07-05,Potato,NCT of Delhi,Azadpur,866.7,Tonnes,Potato,700,1800,1207,Rs/Quintal
2013-07-06,Potato,NCT of Delhi,Azadpur,1229,Tonnes,Potato,700,1600,1125,Rs/Quintal
2013-07-08,Potato,NCT of Delhi,Azadpur,247,Tonnes,Potato,700,1700,1138,Rs/Quintal
2013-07-09,Potato,NCT of Delhi,Azadpur,1501.2,Tonnes,Potato,700,1700,1149,Rs/Quintal
2013-07-10,Potato,NCT of Delhi,Azadpur,1209.9,Tonnes,Potato,700,1700,1174,Rs/Quintal
2013-07-11,Potato,NCT of Delhi,Azadpur,1201.2,Tonnes,Potato,800,1700,1148,Rs/Quintal
2013-07-12,Potato,NCT of Delhi,Azadpur,1003.9,Tonnes,Potato,800,1700,1148,Rs/Quintal
2013-07-13,Potato,NCT of Delhi,Azadpur,1047.4,Tonnes,Potato,800,1700,1148,Rs/Quintal
2013-07-15,Potato,NCT of Delhi,Azadpur,150,Tonnes,Potato,800,1700,1148,Rs/Quintal
2013-07-16,Potato,NCT of Delhi,Azadpur,1782.6,Tonnes,Potato,700,1700,1160,Rs/Quintal
2013-07-17,Potato,NCT of Delhi,Azadpur,1196.2,Tonnes,Potato,625,1900,1198,Rs/Quintal
2013-07-18,Potato,NCT of Delhi,Azadpur,1551.7,Tonnes,Potato,625,1900,1242,Rs/Quintal
2013-07-19,Potato,NCT of Delhi,Azadpur,1022.5,Tonnes,Potato,625,1860,1236,Rs/Quintal
2013-07-20,Potato,NCT of Delhi,Azadpur,1273.5,Tonnes,Potato,625,1860,1206,Rs/Quintal
2013-07-22,Potato,NCT of Delhi,Azadpur,135.9,Tonnes,Potato,625,1840,1200,Rs/Quintal
2013-07-23,Potato,NCT of Delhi,Azadpur,1497.7,Tonnes,Potato,625,1840,1189,Rs/Quintal
2013-07-24,Potato,NCT of Delhi,Azadpur,1170.1,Tonnes,Potato,650,2000,1088,Rs/Quintal
2013-07-25,Potato,NCT of Delhi,Azadpur,1289.9,Tonnes,Potato,600,2000,1223,Rs/Quintal
2013-07-26,Potato,NCT of Delhi,Azadpur,1334.5,Tonnes,Potato,625,2000,1168,Rs/Quintal
2013-07-27,Potato,NCT of Delhi,Azadpur,1239.4,Tonnes,Potato,560,2100,995,Rs/Quintal
2013-07-29,Potato,NCT of Delhi,Azadpur,251.1,Tonnes,Potato,560,2000,1140,Rs/Quintal
2013-07-30,Potato,NCT of Delhi,Azadpur,1891.7,Tonnes,Potato,520,2000,958,Rs/Quintal
2013-08-01,Potato,NCT of Delhi,Azadpur,1321.8,Tonnes,Potato,560,2040,1160,Rs/Quintal
2013-08-02,Potato,NCT of Delhi,Azadpur,1068.7,Tonnes,Potato,560,2040,1160,Rs/Quintal
2013-08-03,Potato,NCT of Delhi,Azadpur,385.8,Tonnes,Potato,280,1600,659,Rs/Quintal
2013-08-05,Potato,NCT of Delhi,Azadpur,189.8,Tonnes,Potato,600,2000,1103,Rs/Quintal
2013-08-06,Potato,NCT of Delhi,Azadpur,1723,Tonnes,Potato,600,2100,1183,Rs/Quintal
2013-08-07,Potato,NCT of Delhi,Azadpur,1191.3,Tonnes,Potato,600,2100,1183,Rs/Quintal
2013-08-08,Potato,NCT of Delhi,Azadpur,1307.9,Tonnes,Potato,600,2100,1188,Rs/Quintal
2013-08-09,Potato,NCT of Delhi,Azadpur,1119.3,Tonnes,Potato,600,2160,1212,Rs/Quintal
2013-08-10,Potato,NCT of Delhi,Azadpur,NULL,Tonnes,Potato,600,2200,1224,Rs/Quintal
2013-08-12,Potato,NCT of Delhi,Azadpur,222.2,Tonnes,Potato,640,2200,1276,Rs/Quintal
2013-08-14,Potato,NCT of Delhi,Azadpur,1603.9,Tonnes,Potato,640,2200,1293,Rs/Quintal
2013-08-16,Potato,NCT of Delhi,Azadpur,447.6,Tonnes,Potato,640,2200,1341,Rs/Quintal
2013-08-17,Potato,NCT of Delhi,Azadpur,2152.7,Tonnes,Potato,700,2200,1359,Rs/Quintal
2013-08-19,Potato,NCT of Delhi,Azadpur,381.2,Tonnes,Potato,688,2100,1266,Rs/Quintal
2013-08-20,Potato,NCT of Delhi,Azadpur,1740.5,Tonnes,Potato,688,1875,1127,Rs/Quintal
2013-08-22,Potato,NCT of Delhi,Azadpur,582.8,Tonnes,Potato,640,1800,1137,Rs/Quintal
2013-08-23,Potato,NCT of Delhi,Azadpur,1077.7,Tonnes,Potato,563,2000,1275,Rs/Quintal
2013-08-24,Potato,NCT of Delhi,Azadpur,1155,Tonnes,Potato,563,2100,1181,Rs/Quintal
2013-08-26,Potato,NCT of Delhi,Azadpur,393,Tonnes,Potato,625,1750,1142,Rs/Quintal
2013-08-27,Potato,NCT of Delhi,Azadpur,2030.1,Tonnes,Potato,625,1750,1142,Rs/Quintal
2013-08-29,Potato,NCT of Delhi,Azadpur,1267.3,Tonnes,Potato,625,2000,1226,Rs/Quintal
2013-08-30,Potato,NCT of Delhi,Azadpur,1297.6,Tonnes,Potato,625,2000,1274,Rs/Quintal
2013-08-31,Potato,NCT of Delhi,Azadpur,1496.8,Tonnes,Potato,625,2000,1201,Rs/Quintal
2013-09-02,Potato,NCT of Delhi,Azadpur,230.7,Tonnes,Potato,625,2100,1224,Rs/Quintal
2013-09-03,Potato,NCT of Delhi,Azadpur,1384.9,Tonnes,Potato,600,2100,1208,Rs/Quintal
2013-09-04,Potato,NCT of Delhi,Azadpur,1256.5,Tonnes,Potato,600,2000,1212,Rs/Quintal
2013-09-10,Potato,NCT of Delhi,Azadpur,1650.5,Tonnes,Potato,750,2100,1252,Rs/Quintal
2013-09-11,Potato,NCT of Delhi,Azadpur,1268.7,Tonnes,Potato,800,2400,1369,Rs/Quintal
2013-09-12,Potato,NCT of Delhi,Azadpur,1620.9,Tonnes,Potato,800,2400,1369,Rs/Quintal
2013-09-13,Potato,NCT of Delhi,Azadpur,1549.9,Tonnes,Potato,800,2400,1379,Rs/Quintal
2013-09-14,Potato,NCT of Delhi,Azadpur,1435.4,Tonnes,Potato,850,2400,1464,Rs/Quintal
2013-09-16,Potato,NCT of Delhi,Azadpur,294.3,Tonnes,Potato,663,2400,1460,Rs/Quintal
2013-09-17,Potato,NCT of Delhi,Azadpur,1525,Tonnes,Potato,663,2650,1820,Rs/Quintal
2013-09-18,Potato,NCT of Delhi,Azadpur,1250.2,Tonnes,Potato,688,2250,1403,Rs/Quintal
2013-09-19,Potato,NCT of Delhi,Azadpur,1380.6,Tonnes,Potato,668,2200,1283,Rs/Quintal
2013-09-20,Potato,NCT of Delhi,Azadpur,1413.9,Tonnes,Potato,650,1600,1284,Rs/Quintal
2013-09-21,Potato,NCT of Delhi,Azadpur,1491.5,Tonnes,Potato,880,2900,1491,Rs/Quintal
2013-09-23,Potato,NCT of Delhi,Azadpur,338.5,Tonnes,Potato,650,2900,1491,Rs/Quintal
2013-09-24,Potato,NCT of Delhi,Azadpur,1702.9,Tonnes,Potato,650,2900,1473,Rs/Quintal
2013-09-25,Potato,NCT of Delhi,Azadpur,1327.7,Tonnes,Potato,650,1600,1171,Rs/Quintal
2013-09-26,Potato,NCT of Delhi,Azadpur,1432.7,Tonnes,Potato,650,3000,1529,Rs/Quintal
2013-09-27,Potato,NCT of Delhi,Azadpur,1343.6,Tonnes,Potato,650,1600,1171,Rs/Quintal
2013-09-28,Potato,NCT of Delhi,Azadpur,1432.3,Tonnes,Potato,650,2000,1316,Rs/Quintal
2013-09-30,Potato,NCT of Delhi,Azadpur,337.4,Tonnes,Potato,650,2125,1318,Rs/Quintal
2013-10-01,Potato,NCT of Delhi,Azadpur,1988.7,Tonnes,Potato,600,2250,1319,Rs/Quintal
2013-10-03,Potato,NCT of Delhi,Azadpur,464.6,Tonnes,Potato,700,2500,1431,Rs/Quintal
2013-10-04,Potato,NCT of Delhi,Azadpur,1800.6,Tonnes,Potato,700,2750,1535,Rs/Quintal
2013-10-05,Potato,NCT of Delhi,Azadpur,1855.8,Tonnes,Potato,700,2875,1556,Rs/Quintal
2013-10-08,Potato,NCT of Delhi,Azadpur,2509.4,Tonnes,Potato,875,3400,1761,Rs/Quintal
2013-10-09,Potato,NCT of Delhi,Azadpur,1459.3,Tonnes,Potato,875,2875,1641,Rs/Quintal
2013-10-10,Potato,NCT of Delhi,Azadpur,1806,Tonnes,Potato,875,2875,1641,Rs/Quintal
2013-10-11,Potato,NCT of Delhi,Azadpur,1571.4,Tonnes,Potato,875,2875,1641,Rs/Quintal
2013-10-12,Potato,NCT of Delhi,Azadpur,1750.8,Tonnes,Potato,875,2813,1641,Rs/Quintal
2013-10-14,Potato,NCT of Delhi,Azadpur,261.5,Tonnes,Potato,875,2875,1641,Rs/Quintal
2013-10-15,Potato,NCT of Delhi,Azadpur,1287.2,Tonnes,Potato,875,2875,1625,Rs/Quintal
2013-10-16,Potato,NCT of Delhi,Azadpur,977,Tonnes,Potato,875,2875,1653,Rs/Quintal
2013-10-17,Potato,NCT of Delhi,Azadpur,800.3,Tonnes,Potato,875,2875,1653,Rs/Quintal
2013-10-18,Potato,NCT of Delhi,Azadpur,1257.7,Tonnes,Potato,750,2750,1679,Rs/Quintal
2013-10-19,Potato,NCT of Delhi,Azadpur,983.6,Tonnes,Potato,750,2625,1675,Rs/Quintal
2013-10-21,Potato,NCT of Delhi,Azadpur,242.8,Tonnes,Potato,875,2750,1732,Rs/Quintal
2013-10-22,Potato,NCT of Delhi,Azadpur,1711.8,Tonnes,Potato,875,2750,1732,Rs/Quintal
2013-10-23,Potato,NCT of Delhi,Azadpur,1354.3,Tonnes,Potato,875,2750,1850,Rs/Quintal
2013-10-24,Potato,NCT of Delhi,Azadpur,NULL,Tonnes,Potato,1000,2800,1950,Rs/Quintal
2013-10-25,Potato,NCT of Delhi,Azadpur,1945.1,Tonnes,Potato,1100,3000,2035,Rs/Quintal
2013-10-26,Potato,NCT of Delhi,Azadpur,1270.7,Tonnes,Potato,875,2813,1985,Rs/Quintal
2013-10-28,Potato,NCT of Delhi,Azadpur,524.2,Tonnes,Potato,875,2750,2068,Rs/Quintal
2013-10-29,Potato,NCT of Delhi,Azadpur,1702.4,Tonnes,Potato,875,3000,2117,Rs/Quintal
2013-10-30,Potato,NCT of Delhi,Azadpur,1431.7,Tonnes,Potato,875,3000,2063,Rs/Quintal
2013-10-31,Potato,NCT of Delhi,Azadpur,1583.9,Tonnes,Potato,875,3000,2017,Rs/Quintal
2013-11-01,Potato,NCT of Delhi,Azadpur,1374.2,Tonnes,Potato,1000,2875,1991,Rs/Quintal
2013-11-02,Potato,NCT of Delhi,Azadpur,1334.4,Tonnes,Potato,1000,2875,2018,Rs/Quintal
2013-11-05,Potato,NCT of Delhi,Azadpur,34.9,Tonnes,Potato,1000,3000,2174,Rs/Quintal
2013-11-06,Potato,NCT of Delhi,Azadpur,1285,Tonnes,Potato,1000,3000,2174,Rs/Quintal
2013-11-07,Potato,NCT of Delhi,Azadpur,1405.9,Tonnes,Potato,1000,3000,2173,Rs/Quintal
2013-11-08,Potato,NCT of Delhi,Azadpur,1747.2,Tonnes,Potato,1000,3000,2116,Rs/Quintal
2013-11-09,Potato,NCT of Delhi,Azadpur,2034.9,Tonnes,Potato,1125,3125,2141,Rs/Quintal
2013-11-11,Potato,NCT of Delhi,Azadpur,72.9,Tonnes,Potato,1125,3125,2103,Rs/Quintal
2013-11-12,Potato,NCT of Delhi,Azadpur,2370,Tonnes,Potato,1000,3000,2036,Rs/Quintal
2013-11-13,Potato,NCT of Delhi,Azadpur,2118.2,Tonnes,Potato,1125,3000,1921,Rs/Quintal
2013-11-14,Potato,NCT of Delhi,Azadpur,1842.9,Tonnes,Potato,1200,2800,1869,Rs/Quintal
2013-11-15,Potato,NCT of Delhi,Azadpur,1889.4,Tonnes,Potato,1100,2600,1682,Rs/Quintal
2013-11-16,Potato,NCT of Delhi,Azadpur,1824.3,Tonnes,Potato,1100,2000,1576,Rs/Quintal
2013-11-18,Potato,NCT of Delhi,Azadpur,145,Tonnes,Potato,1100,1900,1530,Rs/Quintal
2013-11-19,Potato,NCT of Delhi,Azadpur,1918.8,Tonnes,Potato,1100,1900,1530,Rs/Quintal
2013-11-20,Potato,NCT of Delhi,Azadpur,1636.9,Tonnes,Potato,1200,1800,1520,Rs/Quintal
2013-11-22,Potato,NCT of Delhi,Azadpur,1695.8,Tonnes,Potato,1000,1720,1440,Rs/Quintal
2013-11-23,Potato,NCT of Delhi,Azadpur,1828.8,Tonnes,Potato,1240,1720,1440,Rs/Quintal
2013-11-25,Potato,NCT of Delhi,Azadpur,171.4,Tonnes,Potato,900,1600,1256,Rs/Quintal
2013-11-26,Potato,NCT of Delhi,Azadpur,2355.6,Tonnes,Potato,900,1600,1256,Rs/Quintal
2013-11-27,Potato,NCT of Delhi,Azadpur,1634.2,Tonnes,Potato,900,1520,1232,Rs/Quintal
2013-11-28,Potato,NCT of Delhi,Azadpur,NULL,Tonnes,Potato,800,1240,1065,Rs/Quintal
2013-11-29,Potato,NCT of Delhi,Azadpur,1930.9,Tonnes,Potato,940,1300,1108,Rs/Quintal
2013-11-30,Potato,NCT of Delhi,Azadpur,1716.4,Tonnes,Potato,960,1360,1138,Rs/Quintal
2013-12-02,Potato,NCT of Delhi,Azadpur,244,Tonnes,Potato,960,1360,1138,Rs/Quintal
2013-12-03,Potato,NCT of Delhi,Azadpur,1974.2,Tonnes,Potato,900,1400,1188,Rs/Quintal
2013-12-05,Potato,NCT of Delhi,Azadpur,2290.2,Tonnes,Potato,950,1400,1218,Rs/Quintal
2013-12-06,Potato,NCT of Delhi,Azadpur,1609.9,Tonnes,Potato,970,1440,1233,Rs/Quintal
2013-12-07,Potato,NCT of Delhi,Azadpur,1703.9,Tonnes,Potato,1000,1500,1275,Rs/Quintal
2013-12-09,Potato,NCT of Delhi,Azadpur,361.3,Tonnes,Potato,1000,1600,1284,Rs/Quintal
2013-12-10,Potato,NCT of Delhi,Azadpur,2416.8,Tonnes,Potato,1000,1600,1284,Rs/Quintal
2013-12-11,Potato,NCT of Delhi,Azadpur,1428.4,Tonnes,Potato,1000,1400,1235,Rs/Quintal
2013-12-12,Potato,NCT of Delhi,Azadpur,1560,Tonnes,Potato,1000,1300,1170,Rs/Quintal
2013-12-13,Potato,NCT of Delhi,Azadpur,1738.7,Tonnes,Potato,1000,1300,1170,Rs/Quintal
2013-12-14,Potato,NCT of Delhi,Azadpur,1611.7,Tonnes,Potato,1000,1300,1170,Rs/Quintal
2013-12-16,Potato,NCT of Delhi,Azadpur,185.5,Tonnes,Potato,940,1200,1080,Rs/Quintal
2013-12-17,Potato,NCT of Delhi,Azadpur,1571.2,Tonnes,Potato,900,1400,1058,Rs/Quintal
2013-12-18,Potato,NCT of Delhi,Azadpur,1425.1,Tonnes,Potato,900,1400,1053,Rs/Quintal
2013-12-19,Potato,NCT of Delhi,Azadpur,1334.6,Tonnes,Potato,850,1400,1117,Rs/Quintal
2013-12-20,Potato,NCT of Delhi,Azadpur,1230.8,Tonnes,Potato,900,1450,1170,Rs/Quintal
2013-12-21,Potato,NCT of Delhi,Azadpur,1617.9,Tonnes,Potato,900,1430,1158,Rs/Quintal
2013-12-23,Potato,NCT of Delhi,Azadpur,190.1,Tonnes,Potato,940,1450,1187,Rs/Quintal
2013-12-24,Potato,NCT of Delhi,Azadpur,1487.7,Tonnes,Potato,940,1450,1175,Rs/Quintal
2013-12-25,Potato,NCT of Delhi,Azadpur,1308.5,Tonnes,Potato,900,1300,1113,Rs/Quintal
2013-12-26,Potato,NCT of Delhi,Azadpur,1546.8,Tonnes,Potato,900,1300,1118,Rs/Quintal
2013-12-28,Potato,NCT of Delhi,Azadpur,1376.5,Tonnes,Potato,840,1220,1045,Rs/Quintal
2013-12-30,Potato,NCT of Delhi,Azadpur,1431.7,Tonnes,Potato,875,3000,2063,Rs/Quintal
2013-12-31,Potato,NCT of Delhi,Azadpur,2127.3,Tonnes,Potato,800,1400,1090,Rs/Quintal
2014-01-01,Potato,NCT of Delhi,Azadpur,1304.6,Tonnes,Potato,800,1400,1090,Rs/Quintal
2014-01-02,Potato,NCT of Delhi,Azadpur,1228.8,Tonnes,Potato,800,1400,1090,Rs/Quintal
2014-01-03,Potato,NCT of Delhi,Azadpur,1112.1,Tonnes,Potato,800,1360,1080,Rs/Quintal
2014-01-04,Potato,NCT of Delhi,Azadpur,1491.4,Tonnes,Potato,660,1200,938,Rs/Quintal
2014-01-06,Potato,NCT of Delhi,Azadpur,231.7,Tonnes,Potato,740,1200,968,Rs/Quintal
2014-01-07,Potato,NCT of Delhi,Azadpur,1790.2,Tonnes,Potato,700,1200,943,Rs/Quintal
2014-01-08,Potato,NCT of Delhi,Azadpur,1589.1,Tonnes,Potato,640,1200,890,Rs/Quintal
2014-01-09,Potato,NCT of Delhi,Azadpur,1255.9,Tonnes,Potato,640,1200,890,Rs/Quintal
2014-01-10,Potato,NCT of Delhi,Azadpur,1095,Tonnes,Potato,680,1200,910,Rs/Quintal
2014-01-11,Potato,NCT of Delhi,Azadpur,2014.4,Tonnes,Potato,680,1200,910,Rs/Quintal
2014-01-13,Potato,NCT of Delhi,Azadpur,252.5,Tonnes,Potato,640,1080,868,Rs/Quintal
2014-01-14,Potato,NCT of Delhi,Azadpur,1133.5,Tonnes,Potato,640,1080,868,Rs/Quintal
2014-01-15,Potato,NCT of Delhi,Azadpur,1216.5,Tonnes,Potato,640,1050,830,Rs/Quintal
2014-01-16,Potato,NCT of Delhi,Azadpur,1519,Tonnes,Potato,600,1050,803,Rs/Quintal
2014-01-17,Potato,NCT of Delhi,Azadpur,1281.9,Tonnes,Potato,600,1050,803,Rs/Quintal
2014-01-18,Potato,NCT of Delhi,Azadpur,1173.4,Tonnes,Potato,600,1000,843,Rs/Quintal
2014-01-20,Potato,NCT of Delhi,Azadpur,214.4,Tonnes,Potato,600,1100,857,Rs/Quintal
2014-01-21,Potato,NCT of Delhi,Azadpur,1442.5,Tonnes,Potato,600,1100,830,Rs/Quintal
2014-01-22,Potato,NCT of Delhi,Azadpur,1150.8,Tonnes,Potato,600,1100,838,Rs/Quintal
2014-01-23,Potato,NCT of Delhi,Azadpur,1224.7,Tonnes,Potato,840,1220,1056,Rs/Quintal
2014-01-24,Potato,NCT of Delhi,Azadpur,732.7,Tonnes,Potato,840,1100,930,Rs/Quintal
2014-01-27,Potato,NCT of Delhi,Azadpur,142.8,Tonnes,Potato,700,1100,887,Rs/Quintal
2014-01-28,Potato,NCT of Delhi,Azadpur,2438.5,Tonnes,Potato,640,1200,925,Rs/Quintal
2014-01-29,Potato,NCT of Delhi,Azadpur,1820.8,Tonnes,Potato,540,1200,888,Rs/Quintal
2014-01-30,Potato,NCT of Delhi,Azadpur,1628.9,Tonnes,Potato,560,1220,908,Rs/Quintal
2014-01-31,Potato,NCT of Delhi,Azadpur,747.1,Tonnes,Potato,600,1120,922,Rs/Quintal
2014-02-01,Potato,NCT of Delhi,Azadpur,1412.8,Tonnes,Potato,600,1200,944,Rs/Quintal
2014-02-04,Potato,NCT of Delhi,Azadpur,471,Tonnes,Potato,600,1100,892,Rs/Quintal
2014-02-05,Potato,NCT of Delhi,Azadpur,1213.3,Tonnes,Potato,560,1100,832,Rs/Quintal
2014-02-06,Potato,NCT of Delhi,Azadpur,1532.9,Tonnes,Potato,540,1140,796,Rs/Quintal
2014-02-07,Potato,NCT of Delhi,Azadpur,1497.9,Tonnes,Potato,520,1100,848,Rs/Quintal
2014-02-08,Potato,NCT of Delhi,Azadpur,1458.2,Tonnes,Potato,520,1100,848,Rs/Quintal
2014-02-11,Potato,NCT of Delhi,Azadpur,1449.9,Tonnes,Potato,560,1080,798,Rs/Quintal
2014-02-12,Potato,NCT of Delhi,Azadpur,1420.6,Tonnes,Potato,500,1000,697,Rs/Quintal
2014-02-13,Potato,NCT of Delhi,Azadpur,1527.8,Tonnes,Potato,480,1000,697,Rs/Quintal
2014-02-14,Potato,NCT of Delhi,Azadpur,967.1,Tonnes,Potato,460,980,676,Rs/Quintal
2014-02-17,Potato,NCT of Delhi,Azadpur,154.3,Tonnes,Potato,480,900,655,Rs/Quintal
2014-02-18,Potato,NCT of Delhi,Azadpur,1696.6,Tonnes,Potato,490,920,668,Rs/Quintal
2014-02-19,Potato,NCT of Delhi,Azadpur,925.1,Tonnes,Potato,520,960,710,Rs/Quintal
2014-02-20,Potato,NCT of Delhi,Azadpur,910.3,Tonnes,Potato,600,900,750,Rs/Quintal
2014-02-21,Potato,NCT of Delhi,Azadpur,1546,Tonnes,Potato,1625,3500,2497,Rs/Quintal
2014-02-22,Potato,NCT of Delhi,Azadpur,1375.5,Tonnes,Potato,620,920,767,Rs/Quintal
2014-02-24,Potato,NCT of Delhi,Azadpur,174.3,Tonnes,Potato,620,920,768,Rs/Quintal
2014-02-25,Potato,NCT of Delhi,Azadpur,1435,Tonnes,Potato,540,900,727,Rs/Quintal
2014-02-26,Potato,NCT of Delhi,Azadpur,1068.1,Tonnes,Potato,560,940,778,Rs/Quintal
2014-02-27,Potato,NCT of Delhi,Azadpur,1187,Tonnes,Potato,560,940,778,Rs/Quintal
2014-02-28,Potato,NCT of Delhi,Azadpur,1374.8,Tonnes,Potato,650,1000,833,Rs/Quintal
2014-03-01,Potato,NCT of Delhi,Azadpur,1696.1,Tonnes,Potato,650,1040,862,Rs/Quintal
2014-03-03,Potato,NCT of Delhi,Azadpur,247.3,Tonnes,Potato,700,1080,878,Rs/Quintal
2014-03-04,Potato,NCT of Delhi,Azadpur,1854.5,Tonnes,Potato,700,1120,915,Rs/Quintal
2014-03-05,Potato,NCT of Delhi,Azadpur,1069.4,Tonnes,Potato,660,1080,907,Rs/Quintal
2014-03-06,Potato,NCT of Delhi,Azadpur,1526.4,Tonnes,Potato,660,1060,872,Rs/Quintal
2014-03-07,Potato,NCT of Delhi,Azadpur,1561.1,Tonnes,Potato,600,1060,858,Rs/Quintal
2014-03-08,Potato,NCT of Delhi,Azadpur,1386.7,Tonnes,Potato,600,1060,858,Rs/Quintal
2014-03-10,Potato,NCT of Delhi,Azadpur,90.5,Tonnes,Potato,660,1100,903,Rs/Quintal
2014-03-11,Potato,NCT of Delhi,Azadpur,1336.3,Tonnes,Potato,660,1100,903,Rs/Quintal
2014-03-12,Potato,NCT of Delhi,Azadpur,1294.7,Tonnes,Potato,660,1100,893,Rs/Quintal
2014-03-13,Potato,NCT of Delhi,Azadpur,1530.5,Tonnes,Potato,680,1100,905,Rs/Quintal
2014-03-14,Potato,NCT of Delhi,Azadpur,1436.4,Tonnes,Potato,680,1100,905,Rs/Quintal
2014-03-18,Potato,NCT of Delhi,Azadpur,182.5,Tonnes,Potato,740,1400,1044,Rs/Quintal
2014-03-19,Potato,NCT of Delhi,Azadpur,763.9,Tonnes,Potato,740,1400,1044,Rs/Quintal
2014-03-20,Potato,NCT of Delhi,Azadpur,1036.6,Tonnes,Potato,740,1340,1006,Rs/Quintal
2014-03-21,Potato,NCT of Delhi,Azadpur,1309.5,Tonnes,Potato,740,1300,984,Rs/Quintal
2014-03-22,Potato,NCT of Delhi,Azadpur,1579.6,Tonnes,Potato,740,1300,984,Rs/Quintal
2014-03-24,Potato,NCT of Delhi,Azadpur,63.6,Tonnes,Potato,700,1340,980,Rs/Quintal
2014-03-25,Potato,NCT of Delhi,Azadpur,1775.5,Tonnes,Potato,700,1300,1020,Rs/Quintal
2014-03-26,Potato,NCT of Delhi,Azadpur,853.3,Tonnes,Potato,700,1360,1033,Rs/Quintal
2014-03-27,Potato,NCT of Delhi,Azadpur,1073.1,Tonnes,Potato,760,1350,1035,Rs/Quintal
2014-03-28,Potato,NCT of Delhi,Azadpur,1228.7,Tonnes,Potato,760,1350,1035,Rs/Quintal
2014-03-29,Potato,NCT of Delhi,Azadpur,1520.4,Tonnes,Potato,760,1400,1058,Rs/Quintal
2014-03-31,Potato,NCT of Delhi,Azadpur,138,Tonnes,Potato,800,1320,1061,Rs/Quintal
2014-04-01,Potato,NCT of Delhi,Azadpur,1917.3,Tonnes,Potato,800,1320,1033,Rs/Quintal
2014-04-03,Potato,NCT of Delhi,Azadpur,1643.1,Tonnes,Potato,800,1360,1085,Rs/Quintal
2014-04-04,Potato,NCT of Delhi,Azadpur,1575.6,Tonnes,Potato,800,1360,1078,Rs/Quintal
2014-04-05,Potato,NCT of Delhi,Azadpur,1286.5,Tonnes,Potato,800,1360,1078,Rs/Quintal
2014-04-07,Potato,NCT of Delhi,Azadpur,74.2,Tonnes,Potato,960,1400,1189,Rs/Quintal
2014-04-08,Potato,NCT of Delhi,Azadpur,1512.7,Tonnes,Potato,960,1400,1189,Rs/Quintal
2014-04-09,Potato,NCT of Delhi,Azadpur,1586.4,Tonnes,Potato,960,1400,1189,Rs/Quintal
2014-04-11,Potato,NCT of Delhi,Azadpur,218.6,Tonnes,Potato,920,1400,1176,Rs/Quintal
2014-04-12,Potato,NCT of Delhi,Azadpur,2182.5,Tonnes,Potato,960,1400,1183,Rs/Quintal
2014-04-15,Potato,NCT of Delhi,Azadpur,1228.5,Tonnes,Potato,960,1400,1200,Rs/Quintal
2014-04-16,Potato,NCT of Delhi,Azadpur,984.6,Tonnes,Potato,1000,1450,1265,Rs/Quintal
2014-04-17,Potato,NCT of Delhi,Azadpur,1172.1,Tonnes,Potato,1000,1540,1285,Rs/Quintal
2014-04-18,Potato,NCT of Delhi,Azadpur,1420.2,Tonnes,Potato,1000,1540,1298,Rs/Quintal
2014-04-19,Potato,NCT of Delhi,Azadpur,1055,Tonnes,Potato,1000,1540,1265,Rs/Quintal
2014-04-21,Potato,NCT of Delhi,Azadpur,135.9,Tonnes,Potato,1100,1600,1349,Rs/Quintal
2014-04-22,Potato,NCT of Delhi,Azadpur,1399.5,Tonnes,Potato,1100,1700,1391,Rs/Quintal
2014-04-23,Potato,NCT of Delhi,Azadpur,1254.7,Tonnes,Potato,1160,1600,1394,Rs/Quintal
2014-04-24,Potato,NCT of Delhi,Azadpur,1167.2,Tonnes,Potato,1100,1600,1373,Rs/Quintal
2014-04-25,Potato,NCT of Delhi,Azadpur,1159.4,Tonnes,Potato,1100,1600,1373,Rs/Quintal
2014-04-28,Potato,NCT of Delhi,Azadpur,33,Tonnes,Potato,1100,1600,1356,Rs/Quintal
2014-04-29,Potato,NCT of Delhi,Azadpur,1504.3,Tonnes,Potato,1160,1560,1366,Rs/Quintal
2014-04-30,Potato,NCT of Delhi,Azadpur,944.8,Tonnes,Potato,1160,1560,1366,Rs/Quintal
